Date,KPN Close,AKZA Close,RAND Close,VPK Close,HEIA Close,Volume,%K 14day,%D 3,slow %D 3,RSI,ROC,momentum,OSCP,disparity 3,disparity 14,low 14,max 14,RS,ups,downs,ma 3,ma 14,output
24/09/2013,2.38,55.552502,40.43,43.735001,52.68,14400569,95.43378995,95.43378995,97.46321664,82.07885305,109.0242785,0.01,0.036101869,100,103.6101869,2.171,2.39,4.58,0.01,0,2.38,2.297071429,2.357
25/09/2013,2.357,55.1306,40.439999,42.834999,52.549999,13669269,84.93150685,90.4109589,94.26686961,80.63380282,108.5674804,-0.033,0.025763152,99.49345715,102.0567222,2.171,2.39,4.163636364,0,0.023,2.369,2.3095,2.357
26/09/2013,2.357,55.091301,40.814999,42.939999,52.459999,11353006,83.24873096,87.87134259,91.23869715,84.19117647,107.4783402,-0.013,0.018030485,99.67578235,101.472985,2.193,2.39,5.325581395,0,0,2.364666667,2.322785714,2.365
27/09/2013,2.365,54.314999,40.990002,42.700001,51.740002,13117819,86.84210526,85.00744769,87.76324973,83.33333333,107.5,-0.015,0.01053297,100.2260206,101.2816983,2.2,2.39,5,0.008,0,2.359666667,2.335071429,2.355
30/09/2013,2.355,54.6469,41.639999,42.355,52.389999,15299942,77.41935484,82.50339702,85.12739577,79.69348659,105.3691275,-0.002,0.005480119,99.83043663,100.3775193,2.235,2.39,3.924528302,0,0.01,2.359,2.346142857,2.364
01/10/2013,2.364,56.041901,42.064999,42.474998,51.509998,17139006,75,79.75382003,82.42155492,77.44680851,103.4120735,0.007,0.002537276,100.1129305,100.3669447,2.286,2.39,3.433962264,0.009,0,2.361333333,2.355357143,2.351
02/10/2013,2.351,55.6875,41.810001,42.599998,50.959999,16369700,41.79104478,64.73679987,75.66467231,66.49746193,101.2053379,-0.014,-0.001412429,99.75954738,99.61864407,2.323,2.39,1.984848485,0,0.013,2.356666667,2.36,2.348
03/10/2013,2.348,55.035,41.555,42.505001,50.529999,13364793,0,38.93034826,61.14032272,57.66871166,100,-0.007,-0.003155401,99.7309925,99.41630122,2.348,2.39,1.362318841,0,0.003,2.354333333,2.361785714,2.347
04/10/2013,2.347,54.871899,41.145,42.34,50.540001,8143613,0,13.93034826,39.19916546,49.64028777,99.87234043,-0.017,-0.005524639,99.92903775,99.37696588,2.347,2.39,0.985714286,0,0.001,2.348666667,2.361714286,2.34
07/10/2013,2.34,54.815601,41,42.099998,50.950001,7739152,0,0,17.62023217,46.52777778,99.15254237,-0.011,-0.006776789,99.78678038,99.11054638,2.34,2.39,0.87012987,0,0.007,2.345,2.361,2.366
08/10/2013,2.366,53.398102,41.044998,41.654999,50.23,9653186,52,17.33333333,10.4212272,51.875,99.83122363,0.018,-0.004416213,100.6380264,100.1935874,2.34,2.39,1.077922078,0.026,0,2.351,2.361428571,2.364
09/10/2013,2.364,53.1731,40.900002,41.485001,49.615002,12407044,48,33.33333333,16.88888889,48.02631579,98.91213389,0.017,-0.00183538,100.311174,100.1270648,2.34,2.39,0.924050633,0,0.002,2.356666667,2.361,2.38
10/10/2013,2.38,53.7188,41,41.540001,50.110001,12081738,100,66.66666667,39.11111111,46.62162162,100.4219409,0.04,0.004115724,100.4219409,100.83525,2.34,2.38,0.873417722,0.016,0,2.37,2.360285714,2.371
11/10/2013,2.371,53.943699,40.915001,42.709999,50.23,8854666,77.5,75.16666667,58.38888889,50.3649635,99.62184874,0.005,0.004791446,99.97189037,100.4509003,2.34,2.38,1.014705882,0,0.009,2.371666667,2.360357143,2.36
14/10/2013,2.36,54.056301,40.549999,42.32,50.400002,8512510,50,75.83333333,72.55555556,42.75362319,100.1272804,-0.004,0.004834721,99.56405569,100.0454201,2.34,2.38,0.746835443,0,0.011,2.370333333,2.358928571,2.417
15/10/2013,2.417,55.0238,41.785,42.59,50.700001,27039108,100,75.83333333,75.61111111,67.44186047,102.5456088,0.037,0.008231323,101.4409625,102.2759559,2.34,2.417,2.071428571,0.057,0,2.382666667,2.363214286,2.43
16/10/2013,2.43,54.680599,41.794998,42.720001,51.32,14676368,100,83.33333333,78.33333333,69.72972973,102.7484144,0.059,0.014315298,101.1516581,102.5996743,2.34,2.43,2.303571429,0.013,0,2.402333333,2.368428571,2.239
17/10/2013,2.239,53.656898,41.459999,43.290001,51.860001,81455397,0,66.66666667,75.27777778,32.88043478,95.07430998,-0.121,0.001089852,94.79254869,94.89585856,2.239,2.43,0.489878543,0,0.191,2.362,2.359428571,2.238
18/10/2013,2.238,54.4781,41.849998,43.880001,52.639999,41087365,0,33.33333333,61.11111111,33.70473538,94.67005076,-0.179,-0.020730164,97.20573331,95.19064256,2.238,2.43,0.508403361,0,0.001,2.302333333,2.351071429,2.233
21/10/2013,2.233,58.083801,42.125,44.630001,51.959999,21602501,0,0,33.33333333,31.54929577,94.98085921,-0.197,-0.044859281,99.83606557,95.35749146,2.233,2.43,0.46090535,0,0.005,2.236666667,2.341714286,2.248
22/10/2013,2.248,57.779999,43.98,45.299999,52.810001,39410934,7.614213198,2.538071066,11.9571348,35.57422969,95.74105622,0.009,-0.040563834,100.3720792,96.3006028,2.233,2.43,0.552173913,0.015,0,2.239666667,2.334357143,2.271
23/10/2013,2.271,57.5662,43.845001,45.169998,50.459999,19949467,19.2893401,8.9678511,3.835307389,39.78779841,96.7618236,0.033,-0.033574613,100.903436,97.51564225,2.233,2.43,0.660792952,0.023,0,2.250666667,2.328857143,2.308
24/10/2013,2.308,57.352501,44.310001,45.654999,50.439999,21813178,38.07106599,21.65820643,11.05470953,45.27845036,98.63247863,0.075,-0.021669482,101.4208291,99.22309228,2.233,2.43,0.827433628,0.037,0,2.275666667,2.326071429,2.3
25/10/2013,2.3,57.723801,43.744999,45.950001,50.630001,15634645,34.01015228,30.45685279,20.36097011,45.16908213,97.21048183,0.052,-0.01300538,100.3052769,99.00076864,2.233,2.43,0.823788546,0,0.008,2.293,2.323214286,2.33
28/10/2013,2.33,57.892502,43.645,45.57,50.939999,14045120,49.23857868,40.43993232,30.85166385,45.6937799,98.56175973,0.059,-0.003437061,100.7494955,100.4032134,2.233,2.43,0.841409692,0.03,0,2.312666667,2.320642857,2.355
29/10/2013,2.355,58.083801,43.195,45.380001,51.110001,13844389,61.92893401,48.39255499,39.76311337,48.97959184,98.94957983,0.047,0.003591954,101.1453114,101.5086207,2.233,2.43,0.96,0.025,0,2.328333333,2.32,2.315
30/10/2013,2.315,60.041199,43.619999,45.349998,50.73,12066665,41.62436548,50.93062606,46.58770446,43.01075269,97.63812737,0.015,0.007763895,99.21428571,99.98457504,2.233,2.43,0.754716981,0,0.04,2.333333333,2.315357143,2.354
31/10/2013,2.354,60.255001,45.455002,45.345001,50.900002,22741224,61.4213198,54.99153976,51.43824027,48.28282828,99.74576271,0.024,0.011749696,100.5410023,101.7223285,2.233,2.43,0.93359375,0.039,0,2.341333333,2.314142857,2.375
01/11/2013,2.375,59.490002,44.825001,45.220001,50.32,14102747,72.08121827,58.37563452,54.76593345,51.48514851,98.26230865,0.02,0.014160985,101.1499148,102.5822972,2.233,2.43,1.06122449,0.021,0,2.348,2.315214286,2.399
04/11/2013,2.399,60.525002,45.43,45.365002,50.450001,13185289,84.26395939,72.58883249,61.98533559,48.09322034,98.72427984,0.084,0.026825127,100.9680135,103.6764933,2.233,2.43,0.926530612,0.024,0,2.376,2.313928571,2.394
05/11/2013,2.394,60.131199,44.900002,44.93,50.279999,17995042,96.98795181,84.44437649,71.80294783,46.12068966,106.9227334,0.04,0.033736106,100.1953125,103.5755122,2.233,2.399,0.856,0,0.005,2.389333333,2.311357143,2.458
06/11/2013,2.458,61.807499,46.685001,43.82,50.25,24127976,100,93.75063707,83.59461535,82.4925816,109.8302055,0.083,0.038676407,101.6963177,105.629566,2.233,2.458,4.711864407,0.064,0,2.417,2.327,2.46
07/11/2013,2.46,61.4025,46.18,42.955002,49.900002,17840397,100,98.99598394,92.39699916,82.84023669,110.1656964,0.061,0.040325203,100.9299781,105,2.233,2.46,4.827586207,0.002,0,2.437333333,2.342857143,2.475
08/11/2013,2.475,62.1562,46.549999,42.889999,49.82,14790964,100,100,97.582207,84.77011494,110.0978648,0.081,0.044145835,100.4328419,104.8665335,2.248,2.475,5.566037736,0.015,0,2.464333333,2.360142857,2.49
11/11/2013,2.49,62.9212,46.869999,42.814999,50.119999,12740097,100,100,99.66532798,84.77011494,109.6433289,0.032,0.04104074,100.6060606,104.7350078,2.271,2.49,5.566037736,0.015,0,2.475,2.377428571,2.465
12/11/2013,2.465,62.3475,46.955002,42.380001,50.209999,9798356,86.84210526,95.61403509,98.5380117,77.71428571,106.8024263,0.005,0.03570504,99.52893674,103.0826214,2.3,2.49,3.487179487,0,0.025,2.476666667,2.391285714,2.473
13/11/2013,2.473,62.381199,46.445,43.275002,50.759998,13526166,91.05263158,92.63157895,96.08187135,75.70093458,107.5217391,-0.002,0.030348066,99.87883683,102.9099664,2.3,2.49,3.115384615,0.008,0,2.476,2.403071429,2.495
14/11/2013,2.495,62.786301,46.830002,44.150002,51.139999,24488522,100,92.63157895,93.62573099,79.10447761,107.0815451,0.005,0.025099986,100.6995829,103.2271411,2.315,2.495,3.785714286,0.022,0,2.477666667,2.417,2.47
15/11/2013,2.47,62.752499,46.68,44.740002,50.84,13202486,86.11111111,92.38791423,92.55035737,71.21212121,104.8832272,0.005,0.021562972,99.62355472,101.7717347,2.315,2.495,2.473684211,0,0.025,2.479333333,2.427,2.446
18/11/2013,2.446,62.763699,46.375,44.099998,51.450001,10297981,72.77777778,86.2962963,90.43859649,63.82978723,105.6587473,-0.027,0.01513595,99.01497774,100.5136634,2.315,2.495,1.764705882,0,0.024,2.470333333,2.4335,2.481
19/11/2013,2.481,62.055,45.595001,44.125,51.630001,17161792,90.07092199,82.98660362,87.22360472,75.61728395,105.3950722,-0.014,0.008305341,100.6218737,101.4575727,2.354,2.495,3.101265823,0.035,0,2.465666667,2.445357143,2.423
20/11/2013,2.423,61.987499,44.900002,43.994999,51.689999,18651899,40,67.61623325,78.96637773,60.05830904,102.0210526,-0.047,-0.000116604,98.89795918,98.88642724,2.375,2.495,1.503649635,0,0.058,2.45,2.450285714,2.452
21/11/2013,2.452,61.4813,44.639999,43.540001,51.119999,13935051,57.42574257,62.49888819,71.03390836,60.96866097,102.2092539,0.006,-0.001541549,100,99.84584509,2.394,2.495,1.562043796,0.029,0,2.452,2.455785714,2.417
22/11/2013,2.417,61.695,44.634998,43.27,50.599998,13316048,22.77227723,40.0660066,56.72704268,52.48618785,100.9607352,-0.064,-0.010746436,99.43773999,98.36913864,2.394,2.495,1.104651163,0,0.035,2.430666667,2.457071429,2.4
25/11/2013,2.4,61.4813,44.555,43.84,50.779999,8808499,0,26.73267327,43.09918935,50.80213904,97.64035801,-0.023,-0.014038657,99.05076352,97.6602238,2.4,2.495,1.032608696,0,0.017,2.423,2.4575,2.374
26/11/2013,2.374,60.986301,45.18,43.23,50.080002,10102858,0,7.590759076,24.79647965,37.5,96.50406504,-0.078,-0.022231287,99.04046725,96.8386702,2.374,2.495,0.6,0,0.026,2.397,2.4515,2.367
27/11/2013,2.367,61.8862,45.755001,43.645,50.189999,7629807,0,0,11.44114411,36.36363636,95.63636364,-0.05,-0.026391648,99.43985436,96.81547271,2.367,2.495,0.571428571,0,0.007,2.380333333,2.444857143,2.382
28/11/2013,2.382,62.212502,45.849998,43.705002,49.945,9296809,11.71875,3.90625,3.832336359,36.36363636,95.6626506,-0.018,-0.026199893,100.3228977,97.69444851,2.367,2.495,0.571428571,0.015,0,2.374333333,2.438214286,2.394
29/11/2013,2.394,62.3587,45.860001,44.055,50.029999,7062628,21.09375,10.9375,4.947916667,35.79881657,97.11967546,0.02,-0.020711537,100.5459891,98.46352713,2.367,2.495,0.557603687,0.012,0,2.381,2.431357143,2.389
02/12/2013,2.389,62.325001,45.619999,43.669998,50.330002,6544398,17.1875,16.66666667,10.50347222,38.05031447,96.60331581,0.022,-0.015497257,100.0279135,98.4777552,2.367,2.495,0.614213198,0,0.005,2.388333333,2.425928571,2.343
03/12/2013,2.343,60.536301,44.32,42.935001,50.110001,9242158,0,12.76041667,13.45486111,31.74157303,93.90781563,-0.039,-0.017093764,98.63878754,96.95267934,2.343,2.495,0.465020576,0,0.046,2.375333333,2.416642857,2.31
04/12/2013,2.31,60.311199,43.595001,43.105,49.5,15059302,0,5.729166667,11.71875,24.79564033,93.52226721,-0.084,-0.023339673,98.40954274,96.11269615,2.31,2.481,0.329710145,0,0.033,2.347333333,2.403428571,2.28
05/12/2013,2.28,59.759998,42.865002,42.834999,49.419998,8009757,0,0,6.163194444,24.46236559,93.21340965,-0.109,-0.032996593,98.65858936,95.40319206,2.28,2.481,0.323843416,0,0.03,2.311,2.389857143,2.325
06/12/2013,2.325,60.063801,43.509998,43.040001,49.599998,12956034,22.3880597,7.462686567,4.397284411,34.60559796,93.71221282,-0.018,-0.032006479,100.867679,97.63925968,2.28,2.481,0.529182879,0.045,0,2.305,2.381214286,2.314
09/12/2013,2.314,59.759998,43.834999,42.639999,49.200001,11910932,19.76744186,14.05183385,7.171506807,27.37127371,95.50144449,0.004,-0.026570194,100.332418,97.66656617,2.28,2.452,0.376865672,0,0.011,2.306333333,2.369285714,2.297
10/12/2013,2.297,60.626301,44.275002,41.735001,49.169998,7745026,9.88372093,17.3464075,12.95364264,30.79268293,93.67862969,0.017,-0.020457572,99.35121107,97.31872655,2.28,2.452,0.444933921,0,0.017,2.312,2.360285714,2.282
11/12/2013,2.282,60.4688,44.209999,41.259998,48.009998,10645403,1.459854015,10.37033894,13.9228601,22.92993631,94.41456351,-0.043,-0.021496218,99.31814885,97.18318428,2.28,2.417,0.297520661,0,0.015,2.297666667,2.348142857,2.265
12/12/2013,2.265,59.715,43.41,40.52,47.099998,13726096,0,3.781191648,10.49931269,24.32432432,94.375,-0.049,-0.023939042,99.28404442,96.90727951,2.265,2.4,0.321428571,0,0.017,2.281333333,2.337285714,2.268
13/12/2013,2.268,59.782501,44.049999,40.615002,46.580002,12546801,2.325581395,1.261811803,5.137780796,26.59574468,95.53496209,-0.029,-0.024138284,99.83859134,97.4286591,2.265,2.394,0.362318841,0.003,0,2.271666667,2.327857143,2.239
16/12/2013,2.239,60.513699,44.84,41.299999,47.369999,14512874,0,0.775193798,1.939399083,26.31578947,94.59231094,-0.043,-0.026262004,99.18783225,96.58296102,2.239,2.394,0.357142857,0,0.029,2.257333333,2.318214286,2.265
17/12/2013,2.265,59.490002,44.029999,41.174999,46.540001,18165551,16.77419355,6.366591648,2.801199083,33.22368421,95.08816121,0,-0.023192079,100.3396338,98.01254907,2.239,2.394,0.497536946,0.026,0,2.257333333,2.310928571,2.299
18/12/2013,2.299,60.052502,44.715,40.625,46.5,14899985,38.70967742,18.49462366,8.545469701,37.15170279,96.03174603,0.031,-0.016196674,101.3817433,99.73969631,2.239,2.394,0.591133005,0.034,0,2.267666667,2.305,2.316
19/12/2013,2.316,60.063801,45.34,41.005001,47.299999,15955703,51.33333333,35.60573477,20.15565002,38.1097561,96.94432817,0.077,-0.002650762,100.9883721,100.7206759,2.239,2.389,0.615763547,0.017,0,2.293333333,2.299428571,2.303
20/12/2013,2.303,61.346199,45.615002,41.189999,47.599998,30911325,61.53846154,50.52715743,34.87583862,37.20238095,98.29278703,0.038,0.005544135,99.8699046,100.4235968,2.239,2.343,0.592417062,0,0.013,2.306,2.293285714,2.309
23/12/2013,2.309,61.942501,46.224998,41.575001,47.799999,8821863,81.39534884,64.75571457,50.29620226,44.25675676,99.95670996,0.01,0.008065187,99.98556582,100.7919681,2.239,2.325,0.793939394,0.006,0,2.309333333,2.290857143,2.319
24/12/2013,2.319,62.5163,46.669998,41.865002,47.919998,1869508,93.02325581,78.6523554,64.6450758,51.64835165,101.7105263,0.003,0.00821878,100.3751262,101.2000873,2.239,2.325,1.068181818,0.01,0,2.310333333,2.2915,2.313
27/12/2013,2.313,63.09,46.849998,42.169998,48.470001,7744275,86.04651163,86.82170543,76.74325846,56.62650602,99.48387097,0.01,0.008635901,99.97118571,100.834527,2.239,2.325,1.305555556,0,0.006,2.313666667,2.293857143,2.343
30/12/2013,2.343,62.673801,46.955002,42.73,48.799999,8145766,100,93.02325581,86.16577221,53.84615385,101.2532411,0.034,0.013008839,100.7741935,102.0851488,2.239,2.343,1.166666667,0.03,0,2.325,2.295142857,2.343
31/12/2013,2.343,63.3825,47.150002,42.52,49.080002,2773141,100,95.34883721,91.73126615,56.50224215,102.0026121,0.024,0.015577874,100.4286327,101.9930972,2.239,2.343,1.298969072,0,0,2.333,2.297214286,2.37
02/01/2014,2.37,63.247501,47.110001,41.91,48.130001,13217602,100,100,96.12403101,65.66523605,103.8562664,0.057,0.021530061,100.7653061,102.9347894,2.239,2.37,1.9125,0.027,0,2.352,2.302428571,2.419
03/01/2014,2.419,63.5737,47.764999,42.345001,48.150002,16046633,100,100,98.4496124,75.65543071,106.799117,0.076,0.028163068,101.752664,104.6183312,2.239,2.419,3.107692308,0.049,0,2.377333333,2.312214286,2.465
06/01/2014,2.465,63.3713,47.650002,41.775002,47.634998,15558520,100,100,100,83.78378378,108.686067,0.122,0.039329465,101.9437552,105.9531485,2.239,2.465,5.166666667,0.046,0,2.418,2.3265,2.48
07/01/2014,2.48,62.8988,48.68,41.18,47.544998,16100944,100,100,100,84.41558442,110.7637338,0.11,0.048266886,101.0320478,105.9085502,2.239,2.48,5.416666667,0.015,0,2.454666667,2.341642857,2.548
08/01/2014,2.548,61.188801,49.544998,40.91,47.305,24115917,100,100,100,94.52449568,112.4944812,0.129,0.056670293,102.0152142,107.7964463,2.265,2.548,17.26315789,0.068,0,2.497666667,2.363714286,2.554
09/01/2014,2.554,60.693699,49.5,40.59,47.205002,23341825,100,100,100,94.18960245,111.091779,0.089,0.059964251,101.0551306,107.1148258,2.299,2.554,16.21052632,0.006,0,2.527333333,2.384357143,2.59
10/01/2014,2.59,62.201199,49.189999,40.785,47.134998,25857205,100,100,100,94.22492401,111.8307427,0.11,0.066048943,101.0140406,107.6859111,2.303,2.59,16.31578947,0.036,0,2.564,2.405142857,2.638
13/01/2014,2.638,63.033699,48.549999,41.299999,47.119999,21650889,100,100,100,94.72222222,114.546244,0.09,0.068306172,101.6962221,108.6427017,2.303,2.638,17.94736842,0.048,0,2.594,2.428142857,2.716
14/01/2014,2.716,62.639999,48.814999,41.825001,47.875,25782590,100,100,100,98.58823529,117.6266782,0.162,0.077455169,102.5679758,110.5123957,2.309,2.716,69.83333333,0.078,0,2.648,2.457642857,2.714
15/01/2014,2.714,63.438801,48.764999,42.125,47.794998,21012059,99.50372208,99.83457403,99.94485801,98.09976247,117.033204,0.124,0.081542763,100.9172038,109.1462714,2.313,2.716,51.625,0,0.002,2.689333333,2.486571429,2.731
16/01/2014,2.731,63.911301,49,42.775002,48.400002,35560161,100,99.83457403,99.88971602,98.13084112,118.0717683,0.093,0.081213567,100.3921088,108.54531,2.313,2.731,52.5,0.017,0,2.720333333,2.516,2.7
17/01/2014,2.7,65.193703,48.299999,43.549999,48.005001,19921239,92.01030928,97.17134379,98.94683061,92.71523179,115.2368758,-0.016,0.067366825,99.44751381,106.1469771,2.343,2.731,12.72727273,0,0.031,2.715,2.543642857,2.706
20/01/2014,2.706,64.777496,48.139999,43.830002,48.084999,10046402,93.55670103,95.18900344,97.39830708,92.30769231,115.4929577,-0.008,0.055558644,99.76649871,105.3093901,2.343,2.731,12,0.006,0,2.712333333,2.569571429,2.682
21/01/2014,2.682,63.9562,48.044998,43.875,47.945,9978122,86.4265928,90.66453437,94.3416272,87.41721854,113.164557,-0.049,0.039407375,99.48071217,103.4009859,2.37,2.731,6.947368421,0,0.024,2.696,2.593785714,2.72
22/01/2014,2.72,64.102501,48.205002,43.5,47.965,16896371,96.47435897,92.15255093,92.66869625,87.71551724,112.4431583,0.02,0.032030476,100.6413419,103.8649319,2.419,2.731,7.140350877,0.038,0,2.702666667,2.618785714,2.74
23/01/2014,2.74,62.966301,47.959999,43.119999,48.195,15313565,100,94.30031726,92.37246752,86.89655172,111.1561866,0.034,0.027363184,100.9579956,103.7205278,2.465,2.74,6.631578947,0.02,0,2.714,2.641714286,2.697
24/01/2014,2.697,60.84,46.279999,41.935001,47.41,23678947,83.46153846,93.31196581,93.25494467,76.85185185,108.75,0.015,0.022839639,99.190879,101.4563629,2.48,2.74,3.32,0,0.043,2.719,2.658285714,2.69
27/01/2014,2.69,60.4575,45.959999,41.669998,46.560001,17520538,73.95833333,85.80662393,91.13963567,74.76415094,105.5729984,-0.03,0.013359696,99.29863418,100.6252338,2.548,2.74,2.962616822,0,0.007,2.709,2.673285714,2.695
28/01/2014,2.695,60.637501,47.125,41.735001,46.514999,10344022,75.80645161,77.7421078,85.62023252,70.3601108,105.5207518,-0.045,0.003805924,100.0371195,100.4178532,2.554,2.74,2.373831776,0.005,0,2.694,2.683785714,2.725
29/01/2014,2.725,60.794998,47.334999,41.845001,46.27,18978826,90,79.92159498,81.15677557,72.20779221,105.2123552,0.028,0.002720079,100.8014797,101.0756677,2.59,2.74,2.598130841,0.03,0,2.703333333,2.696,2.805
30/01/2014,2.805,60.896301,47.34,41.630001,44.955002,30021081,100,0.105844,52.58984893,75.05827506,106.3305534,0.115,0.011178728,102.3100304,103.4537264,2.638,2.805,3.009345794,0.08,0,2.741666667,2.711357143,2.773
31/01/2014,2.773,60.0863,47.125,40.779999,45.259998,17237738,73.98373984,0.045607,26.69101533,66.34382567,102.0986745,0.078,0.017150557,100.1927014,101.9110621,2.682,2.805,1.971223022,0,0.032,2.767666667,2.721,2.693
03/02/2014,2.693,60.5812,46.07,40.380001,45.334999,21724387,8.943089431,-0.040445,0.037002,47.22891566,99.22623434,-0.032,0.013842557,97.6786362,99.03075832,2.682,2.805,0.894977169,0,0.08,2.757,2.719357143,2.565
04/02/2014,2.565,59.827499,45.695,40.395,45.185001,67443132,0,-0.113588,-0.036142,36.22920518,93.92164042,-0.24,-0.011708243,95.81621218,94.69437266,2.565,2.805,0.568115942,0,0.128,2.677,2.708714286,2.634
05/02/2014,2.634,59.5238,45.855,40.330002,45.205002,22368951,28.75,-0.048189,-0.067407333,41.82124789,97.55555556,-0.139,-0.026322979,100.1267106,97.49107733,2.565,2.805,0.71884058,0.069,0,2.630666667,2.701785714,2.72
06/02/2014,2.72,63.3937,47.130001,40.889999,45.77,19410001,64.58333333,0.021514,-0.046754333,51.54320988,100.5173688,0.027,-0.023508169,103.0433135,100.6209539,2.565,2.805,1.063694268,0.086,0,2.639666667,2.703214286,2.717
07/02/2014,2.717,64.125,46.974998,41.275002,46.075001,14468636,63.33333333,-0.006884,-0.011186333,50.85271318,101.3049963,0.152,-0.005054241,100.9912031,100.4807692,2.565,2.805,1.034700315,0,0.003,2.690333333,2.704,2.69
10/02/2014,2.69,64.709999,46.605,41.599998,46.674999,13512027,52.08333333,-0.098959,-0.028109667,50.61728395,98.89705882,0.056,0.001637439,99.29863418,99.46122966,2.565,2.805,1.025,0,0.027,2.709,2.704571429,2.669
11/02/2014,2.669,65.958702,47.334999,42.349998,47.105,13373823,43.33333333,-0.098959,-0.068267333,45.95879556,97.40875912,-0.051,-0.003305741,99.14561664,98.81786687,2.565,2.805,0.850439883,0,0.021,2.692,2.700928571,2.608
12/02/2014,2.608,66.588799,47.209999,42.174999,47.305,56514422,17.91666667,-0.098959,-0.098959,40.17857143,96.70003708,-0.109,-0.013313518,98.20509602,96.89764072,2.565,2.805,0.671641791,0,0.061,2.655666667,2.6915,2.634
13/02/2014,2.634,66.678703,47.485001,41.93,46.84,19695054,28.75,-0.098959,-0.098959,45.19083969,97.91821561,-0.056,-0.018608113,99.88623436,98.02754001,2.565,2.805,0.824512535,0.026,0,2.637,2.687,2.589
14/02/2014,2.589,67.949997,48.59,41.990002,46.610001,13252721,10,-0.098959,-0.098959,42.71284271,96.06679035,-0.08,-0.02591714,99.18273528,96.61220247,2.565,2.805,0.74559194,0,0.045,2.610333333,2.679785714,2.616
17/02/2014,2.616,67.5,49.105,42.349998,47.935001,11537088,21.25,-0.098959,-0.098959,44.47552448,96,0.008,-0.022864469,100.1148106,97.82573855,2.565,2.805,0.801007557,0.027,0,2.613,2.674142857,2.707
18/02/2014,2.707,67.353798,48.900002,42.389999,48.200001,14077345,59.16666667,-0.098959,-0.098959,48.84020619,96.50623886,0.073,-0.013290575,102.6415571,101.2773918,2.565,2.805,0.95465995,0.091,0,2.637333333,2.672857143,2.67
19/02/2014,2.67,68.366203,49.169998,42.794998,48.654999,16940832,50.48076923,-0.098959,-0.098959,40.79126876,96.28561125,0.081,0.000420187,100.2126861,100.2547942,2.565,2.773,0.688940092,0,0.037,2.664333333,2.663214286,2.698
20/02/2014,2.698,66.926201,43.994999,42.904999,48.93,13664940,85.80645161,-0.098959,-0.098959,44.85596708,100.1856665,0.082,0.012720595,100.2352941,101.5103467,2.565,2.72,0.813432836,0.028,0,2.691666667,2.657857143,2.712
21/02/2014,2.712,66.611298,45.395,43.07,49.07,12220025,94.83870968,-0.098959,-0.098959,51.43288084,105.7309942,0.005,0.0128305,100.6930693,101.9850117,2.565,2.72,1.059006211,0.014,0,2.693333333,2.659214286,2.706
24/02/2014,2.706,66.453796,45.505001,43.41,49.080002,16831939,89.3129771,-0.098959,-0.098959,63.03142329,102.7334852,0.036,0.013504594,100.0246427,101.3754348,2.589,2.72,1.705,0,0.006,2.705333333,2.669285714,2.659
25/02/2014,2.659,67.421204,45.264999,42.900002,48.865002,10269929,53.4351145,-0.098959,-0.098959,52.40847784,97.75735294,-0.039,0.007960066,98.76191655,99.54806792,2.589,2.72,1.101214575,0,0.047,2.692333333,2.671071429,2.612
26/02/2014,2.612,67.095001,44.91,42.455002,48.669998,13650653,17.96875,-0.098959,-0.098959,38.75,96.1354435,-0.1,-0.001635959,98.2324182,98.071714,2.589,2.717,0.632653061,0,0.047,2.659,2.663357143,2.594
27/02/2014,2.594,67.106201,45.32,42.18,48.599998,16346579,4.06504065,-0.098959,-0.098959,37.57575758,96.43122677,-0.112,-0.012395508,98.94469167,97.71822194,2.589,2.712,0.601941748,0,0.018,2.621666667,2.654571429,2.585
28/02/2014,2.585,67.511299,45.645,42.439999,48.990002,10679011,0,-0.098959,-0.098959,38.99371069,96.85275384,-0.074,-0.018915783,99.53792838,97.65509053,2.585,2.712,0.639175258,0,0.009,2.597,2.647071429,2.527
03/03/2014,2.527,65.306297,44.494999,41.645,47.810001,17065166,0,-0.098959,-0.098959,36.18677043,96.89417178,-0.085,-0.025886899,98.37788736,95.83118888,2.527,2.712,0.567073171,0,0.058,2.568666667,2.636928571,2.577
04/03/2014,2.577,66.926201,45.57,41.889999,48.805,16632655,27.02702703,-0.098959,-0.098959,46.91848907,97.83599089,-0.017,-0.027218999,100.5462349,97.80946701,2.527,2.712,0.883895131,0.05,0,2.563,2.634714286,2.587
05/03/2014,2.587,67.781197,45.330002,41.884998,48.424999,12543955,32.43243243,-0.098959,-0.098959,45.17453799,99.9227501,0.002,-0.025724549,100.9101547,98.31428649,2.527,2.712,0.823970037,0.01,0,2.563666667,2.631357143,2.64
06/03/2014,2.64,68.107498,45.325001,41.455002,48.830002,17965219,61.08108108,-0.098959,-0.098959,55.15151515,100.9174312,0.113,-0.012776724,101.4864172,100.1897533,2.527,2.712,1.22972973,0.053,0,2.601333333,2.635,2.616
07/03/2014,2.616,67.724998,44.630001,41.200001,48.580002,13954540,48.10810811,-0.098959,-0.098959,50,96.63834503,0.039,-0.007843137,100.0637511,99.27893738,2.527,2.712,1,0,0.024,2.614333333,2.635,2.63
10/03/2014,2.63,66.431297,45.299999,41.389999,48.389999,15393073,55.67567568,-0.098959,-0.098959,40.72289157,98.50187266,0.043,-0.000316917,100.0507228,100.019015,2.527,2.712,0.68699187,0.014,0,2.628666667,2.6295,2.66
